"trip_id","duration"
"1203053","435"
"1079385","435"
"1233267","435"
"1151223","435"
"1173671","435"
"1196145","435"
"1130225","435"
"1202787","435"
"1202774","435"
"1136157","435"
"1087334","435"
"1163414","435"
"1166351","435"
"1081383","435"
"1094602","435"
"1174620","435"
"1160192","435"
"1101243","435"
"1160399","435"
"1235150","435"
"1101277","435"
"1227812","435"
"1105299","435"
"1160460","435"
"1212849","435"
"1101370","435"
"1221192","435"
"1149796","435"
"1180425","435"
"1233072","435"
"1126025","435"
"1103209","435"
"1213186","435"
"1149498","435"
"1093865","435"
"1231873","435"
"1105165","435"
"1196641","435"
"1101599","435"
"1186519","435"
"1231880","435"
"1137686","435"
"1137687","435"
"1213753","435"
"1235452","435"
"1085806","435"
"1076986","435"
"1082987","435"
"1148623","435"
"1165681","435"
"1080201","435"
"1225396","435"
"1185870","435"
"1196994","435"
"1104811","435"
"1197198","435"
"1126369","435"
"1147560","435"
"1228375","435"
"1165495","435"
"1082814","435"
"1080158","435"
"1177677","435"
"1113291","435"
"1200724","435"
"1228494","435"
"1236084","435"
"1146371","435"
"1165008","435"
"1164984","435"
"1197666","435"
"1091215","435"
"1145989","435"
"1229633","435"
"1178471","435"
"1113879","435"
"1104278","435"
"1236452","435"
"1145419","435"
"1183725","435"
"1183720","435"
"1225214","435"
"1090646","435"
"1228662","435"
"1220446","435"
"1090452","435"
"1117402","435"
"1144911","435"
"1217784","435"
"1117322","435"
"1127046","435"
"1144480","435"
"1114700","435"
"1179384","435"
"1144287","435"
"1199719","435"
"1218858","435"
"1179807","435"
"1089580","435"
"1179914","435"
"1199660","435"
"1142546","435"
"1085157","435"
"1157418","435"
"1088809","435"
"1157426","435"
"1080705","435"
"1193457","435"
"1116640","435"
"1132450","435"
"1206241","435"
"1080698","435"
"1106955","435"
"1226181","434"
"1078418","434"
"1181275","434"
"1130837","434"
"1080785","434"
"1089721","434"
"1223786","434"
"1189198","434"
"1141159","434"
"1077211","434"
"1206728","434"
"1135286","434"
"1130612","434"
"1199884","434"
"1206759","434"
"1167181","434"
"1144285","434"
"1117118","434"
"1221477","434"
"1127071","434"
"1162598","434"
"1095740","434"
"1182755","434"
"1105765","434"
"1169837","434"
"1127021","434"
"1192285","434"
"1134617","434"
"1156069","434"
"1128411","434"
"1090306","434"
"1121221","434"
"1135563","434"
"1169538","434"
"1205462","434"
"1115745","434"
"1200123","434"
"1183229","434"
"1183297","434"
"1168716","434"
"1183356","434"
"1173276","434"
"1128443","434"
"1132556","434"
"1224589","434"
"1228638","434"
"1159603","434"
"1131891","434"
"1209835","434"
"1210569","434"
"1114208","434"
"1079947","434"
"1205529","434"
"1207069","434"
"1203094","434"
"1109549","434"
"1122113","434"
"1223476","434"
"1122127","434"
"1195491","434"
"1164721","434"
"1107589","434"
"1145634","434"
"1090946","434"
"1209986","434"
"1216766","434"
"1195966","434"
"1223429","434"
"1145696","434"
"1081964","434"
"1104360","434"
"1178221","434"
"1163221","434"
"1216557","434"
"1224541","434"
"1204846","434"
"1168600","434"
"1139697","434"
"1118124","434"
"1161829","434"
"1236139","434"
"1109712","434"
"1077580","434"
"1227617","434"
"1170456","434"
"1135829","434"
"1184732","434"
"1077608","434"
"1225984","434"
"1184795","434"
"1146778","434"
"1191255","434"
"1215717","434"
"1103222","434"
"1083379","434"
"1155058","434"
"1081850","434"
"1215486","434"
"1139129","434"
"1135887","434"
"1165463","434"
"1139039","434"
"1138806","434"
"1092147","434"
"1222023","434"
"1192746","434"
"1138494","434"
"1185564","434"
"1176929","434"
"1161404","434"
"1194963","434"
"1224420","434"
"1197102","434"
"1096051","434"
"1122211","434"
"1214474","434"
"1234455","434"
"1194415","434"
"1220484","434"
"1082371","434"
"1201450","434"
"1214147","434"
"1180363","434"
"1203835","434"
"1137912","434"
"1119212","434"
"1106204","434"
"1176202","434"
"1077833","434"
"1129488","434"
"1223687","434"
"1152518","434"
"1135066","434"
"1078553","434"
"1235436","434"
"1086458","434"
"1196682","434"
"1134005","434"
"1093486","434"
"1143447","434"
"1202021","434"
"1156500","434"
"1213485","434"
"1088896","434"
"1196616","434"
"1213445","434"
"1077909","434"
"1093775","434"
"1160790","434"
"1166360","434"
"1189438","434"
"1126059","434"
"1213305","434"
"1135034","434"
"1186848","434"
"1149598","434"
"1137176","434"
"1149706","434"
"1111041","434"
"1193272","434"
"1111113","434"
"1212955","434"
"1157124","434"
"1120093","434"
"1149974","434"
"1230727","434"
"1111464","434"
"1124165","434"
"1220735","434"
"1190433","434"
"1158660","434"
"1199033","434"
"1085897","434"
"1174928","434"
"1227790","434"
"1083216","434"
"1208615","434"
"1208524","434"
"1131320","434"
"1107561","434"
"1187569","434"
"1225641","434"
"1109913","434"
"1212355","434"
"1109336","434"
"1226870","434"
"1085208","434"
"1209300","434"
"1143559","434"
"1182016","434"
"1321443","434"
"1255059","434"
"1322749","434"
"1257233","434"
"1323302","434"
"1265167","434"
"1288387","434"
"1243351","434"
"1285199","434"
"1295299","434"
"1286258","434"
"1317821","434"
"1328927","434"
"1259965","434"
"1252932","434"
"1258395","434"
"1308896","434"
"1293505","434"
"1332020","434"
"1316855","434"
"1279195","434"
"1251222","434"
"1255128","434"
"1295587","434"
"1302409","434"
"1293721","434"
"1304787","434"
"1257905","434"
"1257092","434"
"1242433","434"
"1331131","434"
"1329079","434"
"1298007","434"
"1242793","434"
"1320153","434"
"1273946","434"
"1261735","434"
"1252056","434"
"1254188","434"
"1249876","434"
"1305961","434"
"1282374","434"
"1258027","434"
"1325279","434"
"1288534","434"
"1256024","434"
"1270029","434"
"1278098","434"
"1274440","434"
"1286875","434"
"1256374","434"
"1313703","434"
"1299626","434"
"1287297","434"
"1276373","434"
"1276770","434"
"1248789","434"
"1320916","434"
"1262881","434"
"1330880","434"
"1239839","434"
"1258186","434"
"1262703","434"
"1247314","434"
"1311193","434"
"1299112","434"
"1314319","434"
"1255145","434"
"1311377","434"
"1331401","434"
"1284521","434"
"1329837","434"
"1290404","434"
"1304619","434"
"1315119","434"
"1265969","434"
"1262193","434"
"1321827","434"
"1309857","434"
"1320286","434"
"1333759","434"
"1308135","434"
"1317055","434"
"1300909","434"
"1298983","434"
"1266679","434"
"1265669","434"
"1290628","434"
"1309767","434"
"1337982","434"
"1277465","434"
"1322550","434"
"1308417","434"
"1297833","434"
"1318251","434"
"1316826","434"
"1328628","434"
"1283398","434"
"1327681","434"
"1285293","434"
"1297105","434"
"1336055","434"
"1299821","434"
"1268975","434"
"1328635","434"
"1305057","434"
"1307593","434"
"1334626","434"
"1282921","434"
"1291060","434"
"1308607","434"
"1307572","434"
"1324593","434"
"1280694","434"
"1281219","434"
"1314615","434"
"1307529","434"
"1238037","434"
"1267162","434"
"1322090","434"
"1319230","434"
"1255129","434"
"1301216","434"
"1280587","434"
"1284012","434"
"1287476","434"
"1336137","434"
"1262746","434"
"1267784","434"
"1023882","434"
"1017236","434"
"1012244","434"
"923582","434"
"948298","434"
"1030687","434"
"1028273","434"
"1027350","434"
"1041024","434"
"985698","434"
"994230","434"
"973832","434"
"931124","434"
"985598","434"
"918464","434"
"948765","434"
"935973","434"
"1053135","434"
"915142","434"
"941333","434"
"1020498","434"
"918378","434"
"1027338","434"
"994626","434"
"1065402","434"
"1047628","434"
"1074759","434"
"948921","434"
"1059530","434"
"978265","434"
"1047299","434"
"1035668","434"
"974992","434"
"982383","434"
"1036404","434"
"967466","434"
"941738","434"
"1058694","434"
"948739","434"
"1054740","434"
"1035632","434"
"1023648","434"
"927885","434"
"930339","434"
"1058689","434"
"1061200","434"
"918981","434"
"968148","434"
"1056618","434"
"920699","434"
"998447","434"
"998340","434"
"995507","434"
"1070070","434"
"988966","434"
"922963","434"
"1027109","434"
"1021942","434"
"998128","434"
"960629","434"
"1030992","434"
"915129","434"
"1035507","434"
"1054413","434"
"954472","434"
"985478","434"
"1068660","434"
"954783","434"
"1012674","434"
"996342","434"
"1031190","434"
"923259","434"
"942760","434"
"1006055","434"
"1014475","434"
"1053944","434"
"935452","434"
"996786","434"
"958369","434"
"929267","434"
"997060","434"
"929224","434"
"966960","434"
"1015943","434"
"1008514","434"
"965811","434"
"977177","434"
"976872","434"
"950921","434"
"1015380","434"
"915709","434"
"1039840","434"
"1020947","434"
"1074913","434"
"1008450","434"
"1037650","434"
"1037762","434"
"1035266","434"
"989633","434"
"971997","434"
"973543","434"
"1035230","434"
"1008412","434"
"1016247","434"
"914421","434"
"963150","434"
"1059078","434"
"937187","434"
"960555","434"
"967168","434"
"919575","434"
"1059289","434"
"963161","434"
"1038069","434"
"1027693","434"
"987612","434"
"918825","434"
"944464","434"
"973583","434"
"1027634","434"
"1029121","434"
"1043797","434"
"1062120","434"
"938731","434"
"1029732","434"
"1004834","434"
"1001890","434"
"1003742","434"
"971873","434"
"957256","434"
"983138","434"
"1011695","434"
"960385","434"
"1051357","434"
"968435","434"
"1058020","434"
"949345","434"
"1062020","434"
"950696","434"
"1007960","434"
"1020845","434"
"926842","434"
"962661","434"
"1053692","434"
"1001248","434"
"960201","434"
"925963","434"
"926922","434"
"1057859","434"
"991867","434"
"926960","434"
"1005029","434"
"959946","434"
"1003477","434"
"1004324","434"
"1070693","434"
"979815","434"
"959914","434"
"938062","434"
"949045","434"
"1018391","434"
"1054142","434"
"975784","434"
"1066778","434"
"1013996","434"
"1024735","434"
"1030359","434"
"953698","434"
"938825","434"
"1064241","434"
"973899","434"
"1050492","434"
"1045838","434"
"931898","434"
"931860","434"
"922276","434"
"1030465","434"
"1030466","434"
"1067029","434"
"979254","434"
"960814","434"
"963637","434"
"951278","434"
"1064569","434"
"993683","434"
"1054899","434"
"1044532","434"
"993760","434"
"956565","434"
"950784","434"
"918519","434"
"988417","434"
"1059633","434"
"1071017","434"
"937586","433"
"1010953","433"
"1017779","433"
"1059100","433"
"916634","433"
"1011014","433"
"1036412","433"
"955871","433"
"1048860","433"
"1008988","433"
"935157","433"
"987999","433"
"1039420","433"
"1072620","433"
"1039604","433"
"939455","433"
"939555","433"
"988714","433"
"939578","433"
"981342","433"
"1039761","433"
"934620","433"
"953050","433"
"1035407","433"
"970474","433"
"1072439","433"
"925846","433"
"933952","433"
"1018085","433"
"990179","433"
"960410","433"
"990486","433"
"1025833","433"
"940225","433"
"924714","433"
"1029026","433"
"1022649","433"
"1066192","433"
"933327","433"
"991093","433"
"933205","433"
"933115","433"
"1019626","433"
"1040576","433"
"979998","433"
"1007900","433"
"953416","433"
"921984","433"
"1051462","433"
"1072126","433"
"1053306","433"
"1022137","433"
"992382","433"
"1049531","433"
"1043309","433"
"1033697","433"
"1002177","433"
"1040955","433"
"993583","433"
"959482","433"
"1015785","433"
"1033295","433"
"931343","433"
"1051916","433"
"965943","433"
"931229","433"
"1003055","433"
"950447","433"
"967182","433"
"931115","433"
"1032937","433"
"963696","433"
"1041326","433"
"963886","433"
"1061422","433"
"930620","433"
"925425","433"
"978254","433"
"978037","433"
"1057590","433"
"995018","433"
"930400","433"
"958838","433"
"947906","433"
"1015989","433"
"1054724","433"
"995526","433"
"1013983","433"
"977715","433"
"915814","433"
"996071","433"
"996130","433"
"1006181","433"
"1057406","433"
"918108","433"
"958456","433"
"977399","433"
"1054519","433"
"929269","433"
"1026942","433"
"977187","433"
"958148","433"
"928612","433"
"1027006","433"
"923273","433"
"997829","433"
"1021902","433"
"954896","433"
"1068920","433"
"1076581","433"
"944546","433"
"957765","433"
"1016041","433"
"1052772","433"
"1042737","433"
"955031","433"
"927498","433"
"927477","433"
"927434","433"
"1030478","433"
"957470","433"
"927150","433"
"1028748","433"
"1013309","433"
"1047641","433"
"1058042","433"
"915658","433"
"1019261","433"
"1042808","433"
"1004864","433"
"948449","433"
"1042879","433"
"1015590","433"
"1073181","433"
"924965","433"
"938713","433"
"1010243","433"
"971672","433"
"1063958","433"
"1071140","433"
"971475","433"
"949995","433"
"961856","433"
"962217","433"
"985493","433"
"971385","433"
"984041","433"
"1063417","433"
"914640","433"
"937974","433"
"1037213","433"
"985966","433"
"1038586","433"
"1037019","433"
"1050347","433"
"1000966","433"
"920114","433"
"1003594","433"
"983152","433"
"986362","433"
"986403","433"
"1064491","433"
"952541","433"
"1010845","433"
"982890","433"
"986758","433"
"961350","433"
"1025242","433"
"1010931","433"
"1050125","433"
"1189540","433"
"1149500","433"
"1105475","433"
"1130180","433"
"1212672","433"
"1078089","433"
"1205334","433"
"1190927","433"
"1222799","433"
"1187841","433"
"1212208","433"
"1176733","433"
"1226451","433"
"1157930","433"
"1120843","433"
"1091209","433"
"1207491","433"
"1180457","433"
"1204146","433"
"1221763","433"
"1169139","433"
"1231177","433"
"1091308","433"
"1105998","433"
"1208498","433"
"1224848","433"
"1096485","433"
"1151062","433"
"1096322","433"
"1115304","433"
"1204130","433"
"1214203","433"
"1174372","433"
"1163242","433"
"1123190","433"
"1100776","433"
"1192638","433"
"1103812","433"
"1107651","433"
"1163896","433"
"1201487","433"
"1221875","433"
"1133502","433"
"1169691","433"
"1152452","433"
"1143723","433"
"1131051","433"
"1163637","433"
"1201488","433"
"1107489","433"
"1169737","433"
"1225087","433"
"1116969","433"
"1180418","433"
"1218754","433"
"1209860","433"
"1179588","433"
"1148652","433"
"1097219","433"
"1110322","433"
"1091568","433"
"1195401","433"
"1173585","433"
"1169791","433"
"1235259","433"
"1230228","433"
"1170497","433"
"1113306","433"
"1144284","433"
"1165350","433"
"1161074","433"
"1218327","433"
"1088963","433"
"1136208","433"
"1226019","433"
"1101760","433"
"1123512","433"
"1146889","433"
"1233840","433"
"1175268","433"
"1099467","433"
"1147163","433"
"1122763","433"
"1097185","433"
"1113157","433"
"1182833","433"
"1140778","433"
"1104701","433"
"1189039","433"
"1116496","433"
"1111499","433"
"1193391","433"
"1217793","433"
"1077647","433"
"1171880","433"
"1174044","433"
"1124676","433"
"1112989","433"
"1081219","433"
"1225348","433"
"1201001","433"
"1229200","433"
"1107887","433"
"1109710","433"
"1108784","433"
"1124904","433"
"1117498","433"
"1140431","433"
"1158847","433"
"1116158","433"
"1138827","433"
"1126185","433"
"1209650","433"
"1149682","433"
"1164338","433"
"1109417","433"
"1217282","433"
"1209169","433"
"1118792","433"
"1227809","433"
"1154298","433"
"1117544","433"
"1230234","433"
"1122922","433"
"1169186","433"
"1187276","433"
"1183759","433"
"1145370","433"
"1116524","433"
"1229937","433"
"1102583","433"
"1077735","433"
"1129551","433"
"1178682","433"
"1162153","433"
"1160577","433"
"1226248","433"
"1104268","433"
"1167413","433"
"1124488","433"
"1186380","433"
"1207323","433"
"1115282","433"
"1154802","433"
"1090893","433"
"1161297","433"
"1164722","433"
"1173492","433"
"1131869","433"
"1134373","433"
"1140126","433"
"1178528","433"
"1147999","433"
"1170288","433"
"1077737","433"
"1120874","433"
"1184048","433"
"1222128","433"
"1228204","433"
"1095468","433"
"1237091","433"
"1131417","433"
"1190576","433"
"1110828","433"
"1296067","433"
"1285156","433"
"1285151","433"
"1336734","433"
"1316960","433"
"1267535","433"
"1256762","433"
"1329208","433"
"1317201","433"
"1309080","433"
"1272508","433"
"1266173","433"
"1251298","433"
"1287372","433"
"1336272","433"
"1238476","433"
"1317889","433"
"1257225","433"
"1257226","433"
"1308676","433"
"1251005","433"
"1286830","433"
"1275760","433"
"1310580","433"
"1250888","433"
"1337378","433"
"1271202","433"
"1292214","433"
"1265978","433"
"1335767","433"
"1307781","433"
"1288252","433"
"1335708","433"
"1307655","433"
"1307541","433"
"1335678","433"
"1337507","433"
"1273071","433"
"1314500","433"
"1295054","433"
"1319574","433"
"1243001","433"
"1249481","433"
"1320147","433"
"1306881","433"
"1335351","433"
"1320381","433"
"1258388","433"
"1335309","433"
"1288762","433"
"1278602","433"
"1239316","433"
"1335043","433"
"1310878","433"
"1277342","433"
"1295582","433"
"1262702","433"
"1321183","433"
"1285738","433"
"1239613","433"
"1239692","433"
"1321714","433"
"1269648","433"
"1293676","433"
"1247954","433"
"1273791","433"
"1290857","433"
"1273818","433"
"1304607","433"
"1322605","433"
"1322625","433"
"1322876","433"
"1304247","433"
"1289452","433"
"1322882","433"
"1247190","433"
"1289544","433"
"1323271","433"
"1323282","433"
"1323300","433"
"1282751","433"
"1279171","433"
"1246747","433"
"1293500","433"
"1324828","433"
"1303087","433"
"1268359","433"
"1324919","433"
"1324926","433"
"1275514","433"
"1292787","433"
"1302857","433"
"1302777","433"
"1267926","433"
"1290096","433"
"1268939","433"
"1255124","433"
"1325786","433"
"1264565","433"
"1302072","433"
"1325982","433"
"1268784","433"
"1301708","433"
"1297836","433"
"1301632","433"
"1261559","433"
"1241375","433"
"1290412","433"
"1312796","433"
"1244596","433"
"1327371","433"
"1241587","433"
"1280105","433"
"1242459","433"
"1331534","433"
"1331382","433"
"1298982","433"
"1286445","433"
"1300447","433"
"1262270","433"
"1262915","433"
"1300412","433"
"1242199","433"
"1330173","433"
"1281121","433"
"1275582","433"
"1311914","433"
"1337214","433"
"1316305","433"
"1252026","433"
"1252440","433"
"1251998","433"
"1301110","432"
"1252411","432"
"1315373","432"
"1303894","432"
"1271618","432"
"1330215","432"
"1272410","432"
"1322098","432"
"1244324","432"
"1295599","432"
"1240003","432"
"1261815","432"
"1262259","432"
"1280955","432"
"1313358","432"
"1314553","432"
"1322034","432"
"1316402","432"
"1314549","432"
"1250771","432"
"1332705","432"
"1307433","432"
"1270777","432"
"1334408","432"
"1319546","432"
"1303114","432"
"1327129","432"
"1291437","432"
"1242681","432"
"1249851","432"
"1248193","432"
"1337032","432"
"1321869","432"
"1282456","432"
"1306022","432"
"1326860","432"
"1319920","432"
"1333991","432"
"1282561","432"
"1294223","432"
"1335975","432"
"1332738","432"
"1297844","432"
"1252051","432"
"1312710","432"
"1324867","432"
"1261552","432"
"1298694","432"
"1312027","432"
"1280328","432"
"1300758","432"
"1293332","432"
"1298574","432"
"1302809","432"
"1267984","432"
"1330478","432"
"1288636","432"
"1262098","432"
"1311525","432"
"1292106","432"
"1324150","432"
"1243321","432"
"1255605","432"
"1261386","432"
"1258382","432"
"1283981","432"
"1261349","432"
"1243134","432"
"1332940","432"
"1256242","432"
"1240093","432"
"1257628","432"
"1242839","432"
"1276711","432"
"1245270","432"
"1338282","432"
"1304882","432"
"1322536","432"
"1239272","432"
"1259033","432"
"1274637","432"
"1336458","432"
"1295486","432"
"1284403","432"
"1318957","432"
"1297752","432"
"1244150","432"
"1330897","432"
"1290552","432"
"1252156","432"
"1316636","432"
"1278881","432"
"1264810","432"
"1248980","432"
"1299964","432"
"1248949","432"
"1320944","432"
"1327715","432"
"1264890","432"
"1261025","432"
"1291656","432"
"1325674","432"
"1266592","432"
"1337744","432"
"1266642","432"
"1311975","432"
"1292823","432"
"931222","432"
"1056513","432"
"993994","432"
"1046464","432"
"1026361","432"
"1060491","432"
"1009980","432"
"1002776","432"
"1062555","432"
"931488","432"
"919115","432"
"950730","432"
"1007223","432"
"1074858","432"
"983856","432"
"1067025","432"
"993102","432"
"1066853","432"
"953713","432"
"915420","432"
"1040873","432"
"1013257","432"
"979654","432"
"1072082","432"
"938448","432"
"959829","432"
"944728","432"
"944626","432"
"1007548","432"
"1033870","432"
"935108","432"
"1013307","432"
"959875","432"
"986643","432"
"919469","432"
"922041","432"
"932686","432"
"966512","432"
"975675","432"
"991911","432"
"1049558","432"
"1058496","432"
"951380","432"
"974577","432"
"974603","432"
"1052973","432"
"949784","432"
"957352","432"
"933073","432"
"1072851","432"
"1075057","432"
"926818","432"
"1036534","432"
"968413","432"
"983473","432"
"926764","432"
"949805","432"
"1040511","432"
"991063","432"
"1066299","432"
"1066236","432"
"953273","432"
"1072941","432"
"950679","432"
"990427","432"
"918792","432"
"1058549","432"
"1021040","432"
"972281","432"
"944679","432"
"1011553","432"
"1014069","432"
"926542","432"
"963220","432"
"919178","432"
"1000626","432"
"1075771","432"
"970292","432"
"1074427","432"
"965170","432"
"939994","432"
"1003789","432"
"1069792","432"
"980799","432"
"1010380","432"
"1071050","432"
"937443","432"
"949908","432"
"990046","432"
"1019446","432"
"1010447","432"
"925342","432"
"1025095","432"
"943796","432"
"1048213","432"
"980903","432"
"1018035","432"
"1014952","432"
"1065769","432"
"980998","432"
"944072","432"
"1062293","432"
"989698","432"
"924290","432"
"1037769","432"
"1043145","432"
"984236","432"
"1064956","432"
"1064400","432"
"924007","432"
"984164","432"
"915398","432"
"1017301","432"
"1011396","432"
"1039846","432"
"952101","432"
"1057485","432"
"916492","432"
"1037601","432"
"1020772","432"
"1044553","432"
"916506","432"
"1049999","432"
"1011362","432"
"997398","432"
"997403","432"
"976545","432"
"954677","432"
"1022051","432"
"1039336","432"
"958147","432"
"948154","432"
"928667","432"
"948112","432"
"1012758","432"
"949589","432"
"1046256","432"
"989144","432"
"1045277","432"
"1011361","432"
"1004039","432"
"928421","432"
"1015339","432"
"1026790","432"
"971018","432"
"923035","432"
"967686","432"
"996215","432"
"1075616","432"
"923331","432"
"1022774","432"
"1024991","432"
"1056631","432"
"928228","432"
"945295","432"
"945298","432"
"929954","432"
"1030931","432"
"929992","432"
"1012607","432"
"948823","432"
"974247","432"
"1073394","432"
"946629","432"
"977876","432"
"985601","432"
"1048334","432"
"995308","432"
"1015991","432"
"995206","432"
"930636","432"
"976091","432"
"1032573","432"
"1015886","432"
"1056097","432"
"963925","432"
"943105","432"
"1071796","432"
"1027320","432"
"1067486","432"
"1025524","432"
"963869","432"
"1008754","432"
"930977","432"
"1071837","432"
"917323","432"
"1019149","432"
"931133","432"
"1006865","432"
"1054860","432"
"1006898","432"
"1030683","432"
"998846","432"
"1115910","432"
"1225801","432"
"1180940","432"
"1209163","432"
"1127860","432"
"1180700","432"
"1209063","432"
"1159434","432"
"1188836","432"
"1234496","432"
"1109562","432"
"1110543","432"
"1121115","432"
"1225720","432"
"1173538","432"
"1222773","432"
"1151198","432"
"1122207","432"
"1151066","432"
"1100979","432"
"1122231","432"
"1188148","432"
"1101023","432"
"1078116","432"
"1085921","432"
"1110960","432"
"1078106","432"
"1173971","432"
"1212048","432"
"1111071","432"
"1150590","432"
"1125773","432"
"1143290","432"
"1208607","432"
"1202505","432"
"1227717","432"
"1230412","432"
"1111336","432"
"1212558","432"
"1167833","432"
"1136880","432"
"1196474","432"
"1190472","432"
"1149963","432"
"1149942","432"
"1120078","432"
"1175164","432"
"1109247","432"
"1119993","432"
"1149721","432"
"1171405","432"
"1230230","432"
"1160648","432"
"1101543","432"
"1084849","432"
"1213371","432"
"1119581","432"
"1137447","432"
"1175734","432"
"1196683","432"
"1186369","432"
"1132438","432"
"1232933","432"
"1214030","432"
"1230011","432"
"1193565","432"
"1112474","432"
"1176450","432"
"1208139","432"
"1185864","432"
"1176601","432"
"1154707","432"
"1118916","432"
"1118888","432"
"1190958","432"
"1170870","432"
"1103523","432"
"1214686","432"
"1138495","432"
"1232237","432"
"1087803","432"
"1207961","432"
"1086474","432"
"1085645","432"
"1154921","432"
"1185381","432"
"1185706","432"
"1116584","432"
"1177388","432"
"1231151","432"
"1185115","432"
"1165364","432"
"1177536","432"
"1205599","432"
"1184985","432"
"1157003","432"
"1124546","432"
"1139335","432"
"1128989","432"
"1158024","432"
"1223369","432"
"1126589","432"
"1180322","432"
"1200711","432"
"1123203","432"
"1228499","432"
"1139705","432"
"1170335","432"
"1088048","432"
"1216734","432"
"1145688","432"
"1113826","432"
"1164727","432"
"1206076","432"
"1145523","432"
"1216944","432"
"1183923","432"
"1191814","432"
"1140233","432"
"1162195","432"
"1225224","432"
"1133260","432"
"1183795","432"
"1217163","432"
"1217170","432"
"1145270","432"
"1170095","432"
"1098567","432"
"1143086","432"
"1145026","432"
"1090464","432"
"1206967","432"
"1205518","432"
"1217737","432"
"1200076","432"
"1082068","432"
"1206937","432"
"1128374","432"
"1168730","432"
"1102813","432"
"1224642","432"
"1080839","432"
"1181598","432"
"1179259","432"
"1218242","432"
"1144417","432"
"1164188","432"
"1228760","432"
"1080028","432"
"1198316","432"
"1127142","432"
"1156177","432"
"1231254","432"
"1218644","432"
"1179622","432"
"1099134","432"
"1143838","432"
"1162860","432"
"1179881","432"
"1219137","432"
"1198570","432"
"1163298","432"
"1219576","432"
"1192908","432"
"1181958","432"
"1198644","432"
"1127407","432"
"1181946","432"
"1116698","432"
"1153004","432"
"1209597","432"
"1189363","432"
"1134668","432"
"1116668","432"
"1153485","432"
"1227042","432"
"1169404","431"
"1104691","431"
"1215479","431"
"1149580","431"
"1223124","431"
"1208869","431"
"1120382","431"
"1232635","431"
"1091763","431"
"1173599","431"
"1204697","431"
"1113689","431"
"1187347","431"
"1123235","431"
"1080384","431"
"1161578","431"
"1156967","431"
"1116629","431"
"1108558","431"
"1151721","431"
"1236141","431"
"1139299","431"
"1180133","431"
"1127417","431"
"1224191","431"
"1166824","431"
"1099913","431"
"1082739","431"
"1211160","431"
"1221837","431"
"1088550","431"
"1146708","431"
"1221873","431"
"1216135","431"
"1184782","431"
"1118266","431"
"1228482","431"
"1091448","431"
"1216105","431"
"1104587","431"
"1084680","431"
"1230707","431"
"1200790","431"
"1213202","431"
"1186830","431"
"1213251","431"
"1119762","431"
"1083158","431"
"1209370","431"
"1205284","431"
"1204167","431"
"1152462","431"
"1196469","431"
"1121460","431"
"1149847","431"
"1189852","431"
"1079979","431"
"1089526","431"
"1116072","431"
"1107678","431"
"1188948","431"
"1110288","431"
"1160810","431"
"1089632","431"
"1129855","431"
"1213519","431"
"1199697","431"
"1156526","431"
"1158403","431"
"1097143","431"
"1083952","431"
"1224004","431"
"1221417","431"
"1098731","431"
"1080974","431"
"1143965","431"
"1199803","431"
"1093361","431"
"1163983","431"
"1209087","431"
"1100563","431"
"1109093","431"
"1213734","431"
"1181057","431"
"1182473","431"
"1107760","431"
"1148949","431"
"1105274","431"
"1105515","431"
"1172448","431"
"1109728","431"
"1148906","431"
"1102873","431"
"1220224","431"
"1088244","431"
"1096013","431"
"1179321","431"
"1096232","431"
"1105010","431"
"1176250","431"
"1094180","431"
"1127068","431"
"1107515","431"
"1105767","431"
"1168361","431"
"1105535","431"
"1171090","431"
"1107216","431"
"1131144","431"
"1168893","431"
"1150602","431"
"1229532","431"
"1108976","431"
"1103517","431"
"1162550","431"
"1214205","431"
"1199527","431"
"1087439","431"
"1133907","431"
"1189054","431"
"1144789","431"
"1092605","431"
"1117362","431"
"1236567","431"
"1213041","431"
"1163316","431"
"1196990","431"
"1229402","431"
"1179045","431"
"1085267","431"
"1133814","431"
"1104114","431"
"1118984","431"
"1099605","431"
"1121906","431"
"1181890","431"
"1108902","431"
"1095036","431"
"1095062","431"
"1132062","431"
"1123402","431"
"1114265","431"
"1217436","431"
"1092391","431"
"1170877","431"
"1222591","431"
"1222090","431"
"1197091","431"
"1158842","431"
"1137138","431"
"1204989","431"
"1134470","431"
"1192054","431"
"1170837","431"
"1077051","431"
"1109467","431"
"1081761","431"
"1080372","431"
"1171404","431"
"1185488","431"
"1087479","431"
"1165519","431"
"1207214","431"
"1236454","431"
"1226405","431"
"1087558","431"
"1170196","431"
"1129110","431"
"1147541","431"
"1225485","431"
"1228586","431"
"1231967","431"
"1090871","431"
"1125408","431"
"1232068","431"
"1135685","431"
"1234797","431"
"1174141","431"
"1099483","431"
"1104296","431"
"1121052","431"
"1099310","431"
"1169010","431"
"1207398","431"
"1154487","431"
"1267427","431"
"1311500","431"
"1239301","431"
"1302160","431"
"1273330","431"
"1311596","431"
"1261135","431"
"1332768","431"
"1269069","431"
"1297640","431"
"1245793","431"
"1293266","431"
"1288873","431"
"1285740","431"
"1265215","431"
"1284314","431"
"1312952","431"
"1279516","431"
"1265528","431"
"1285086","431"
"1330794","431"
"1332679","431"
"1292902","431"
"1288930","431"
"1325163","431"
"1251678","431"
"1256217","431"
"1323274","431"
"1309371","431"
"1265238","431"
"1285428","431"
"1269244","431"
